Feb 25 05:31:54.095,80.498,1
Feb 25 05:31:54.130,80.459,1
Feb 25 05:31:54.165,80.452,1
Feb 25 05:31:54.201,80.451,1
Feb 25 05:31:54.237,80.451,1
Feb 25 05:31:54.273,80.452,3
Feb 25 05:31:54.309,80.448,2
Feb 25 05:31:54.344,80.447,1
Feb 25 05:31:54.380,80.440,1
Feb 25 05:31:54.414,80.442,3
Feb 25 05:31:54.449,80.445,0
Feb 25 05:31:54.492,80.454,0
Feb 25 05:31:54.527,80.461,0
Feb 25 05:31:54.562,80.471,0
Feb 25 05:31:54.596,80.479,0
Feb 25 05:31:54.630,80.486,0
Feb 25 05:31:54.664,80.499,0
Feb 25 05:31:54.699,80.510,0
Feb 25 05:31:54.733,80.526,0
Feb 25 05:31:54.767,80.534,0
Feb 25 05:31:54.801,80.522,2
Feb 25 05:31:54.835,80.491,1
Feb 25 05:31:54.869,80.464,1
Feb 25 05:31:54.903,80.451,1
Feb 25 05:31:54.937,80.450,1
Feb 25 05:31:54.971,80.449,1
Feb 25 05:31:55.005,80.450,3
Feb 25 05:31:55.040,80.454,0
Feb 25 05:31:55.074,80.462,0
Feb 25 05:31:55.109,80.461,2
Feb 25 05:31:55.143,80.462,3
Feb 25 05:31:55.178,80.466,0
Feb 25 05:31:55.212,80.480,0
Feb 25 05:31:55.246,80.479,2
Feb 25 05:31:55.281,80.485,3
Feb 25 05:31:55.316,80.499,0
Feb 25 05:31:55.350,80.507,0
Feb 25 05:31:55.384,80.515,0
Feb 25 05:31:55.418,80.523,0
Feb 25 05:31:55.453,80.536,0
Feb 25 05:31:55.487,80.548,0
Feb 25 05:31:55.522,80.547,2
Feb 25 05:31:55.556,80.522,1
Feb 25 05:31:55.590,80.499,1
Feb 25 05:31:55.625,80.484,1
Feb 25 05:31:55.659,80.481,1
Feb 25 05:31:55.695,80.484,3
Feb 25 05:31:55.729,80.493,0
Feb 25 05:31:55.763,80.498,0
Feb 25 05:31:55.798,80.501,0
Feb 25 05:31:55.833,80.507,0
Feb 25 05:31:55.867,80.512,0
Feb 25 05:31:55.901,80.522,0
Feb 25 05:31:55.935,80.527,0
Feb 25 05:31:55.969,80.541,0
Feb 25 05:31:56.004,80.554,0
Feb 25 05:31:56.039,80.565,0
Feb 25 05:31:56.073,80.581,0
Feb 25 05:31:56.107,80.599,0
Feb 25 05:31:56.143,80.617,0
Feb 25 05:31:56.177,80.637,0
Feb 25 05:31:56.212,80.637,2
Feb 25 05:31:56.246,80.609,1
Feb 25 05:31:56.281,80.581,1
Feb 25 05:31:56.315,80.564,1
Feb 25 05:31:56.349,80.554,1
Feb 25 05:31:56.384,80.555,3
Feb 25 05:31:56.419,80.557,0
Feb 25 05:31:56.453,80.572,0
Feb 25 05:31:56.488,80.577,0
Feb 25 05:31:56.522,80.584,0
Feb 25 05:31:56.557,80.587,0
Feb 25 05:31:56.592,80.594,0
Feb 25 05:31:56.626,80.607,0
Feb 25 05:31:56.662,80.613,0
Feb 25 05:31:56.696,80.644,0
Feb 25 05:31:56.731,80.669,0
