Time,Camera,State
2月 09 07:57:01.387,75.323,2
2月 09 07:57:01.446,75.590,3
2月 09 07:57:01.505,76.079,0
2月 09 07:57:01.564,76.278,0
2月 09 07:57:01.624,76.595,0
2月 09 07:57:01.685,76.792,0
2月 09 07:57:01.747,77.097,0
2月 09 07:57:01.807,77.553,0
2月 09 07:57:01.865,77.823,0
2月 09 07:57:01.925,78.230,0
2月 09 07:57:01.985,78.460,0
2月 09 07:57:02.044,78.001,2
2月 09 07:57:02.104,76.645,1
2月 09 07:57:02.165,76.246,1
2月 09 07:57:02.224,76.250,3
2月 09 07:57:02.285,76.343,0
2月 09 07:57:02.347,76.698,0
2月 09 07:57:02.406,76.754,0
2月 09 07:57:02.466,76.925,0
2月 09 07:57:02.526,77.230,0
2月 09 07:57:02.586,77.381,0
2月 09 07:57:02.647,77.761,0
2月 09 07:57:02.705,78.140,0
2月 09 07:57:02.766,78.386,0
2月 09 07:57:02.825,78.726,0
2月 09 07:57:02.887,78.872,0
2月 09 07:57:02.948,79.190,0
2月 09 07:57:03.008,79.471,0
2月 09 07:57:03.067,79.489,0
2月 09 07:57:03.127,78.332,2
2月 09 07:57:03.189,77.982,1
2月 09 07:57:03.250,77.840,1
2月 09 07:57:03.310,77.959,3
2月 09 07:57:03.372,78.255,0
2月 09 07:57:03.433,78.210,2
2月 09 07:57:03.493,78.290,3
2月 09 07:57:03.554,78.421,0
2月 09 07:57:03.631,78.755,0
2月 09 07:57:03.691,79.109,0
2月 09 07:57:03.744,79.277,0
2月 09 07:57:03.800,79.511,0
2月 09 07:57:03.853,79.861,0
2月 09 07:57:03.906,79.928,0
2月 09 07:57:03.959,80.233,0
2月 09 07:57:04.013,79.182,2
2月 09 07:57:04.066,78.452,1
2月 09 07:57:04.119,77.371,1
2月 09 07:57:04.174,76.601,1
2月 09 07:57:04.227,75.906,1
2月 09 07:57:04.281,75.864,1
2月 09 07:57:04.335,75.951,3
2月 09 07:57:04.387,76.125,0
2月 09 07:57:04.439,76.144,0
2月 09 07:57:04.492,76.082,2
2月 09 07:57:04.547,76.133,3
2月 09 07:57:04.600,76.286,0
2月 09 07:57:04.653,76.571,0
2月 09 07:57:04.708,76.678,0
2月 09 07:57:04.761,76.905,0
2月 09 07:57:04.814,77.059,0
2月 09 07:57:04.867,77.343,0
2月 09 07:57:04.923,77.487,0
2月 09 07:57:04.977,77.617,0
2月 09 07:57:05.032,77.845,0
2月 09 07:57:05.085,78.193,0
2月 09 07:57:05.141,78.149,2
2月 09 07:57:05.197,76.926,1
2月 09 07:57:05.252,75.754,1
2月 09 07:57:05.305,75.611,1
2月 09 07:57:05.360,75.653,3
2月 09 07:57:05.415,75.699,0
2月 09 07:57:05.469,76.043,0
2月 09 07:57:05.525,76.003,2
2月 09 07:57:05.580,76.008,3
2月 09 07:57:05.634,76.260,0
2月 09 07:57:05.690,76.537,0
2月 09 07:57:05.744,76.611,0
2月 09 07:57:05.799,76.996,0
2月 09 07:57:05.854,77.281,0
2月 09 07:57:05.910,77.512,0
2月 09 07:57:05.964,77.813,0
2月 09 07:57:06.020,78.147,0
2月 09 07:57:06.076,78.264,0
2月 09 07:57:06.132,78.658,0
2月 09 07:57:06.186,78.512,2
2月 09 07:57:06.241,77.711,1
2月 09 07:57:06.295,76.748,1
2月 09 07:57:06.351,76.677,1
2月 09 07:57:06.406,76.727,3
2月 09 07:57:06.459,77.089,0
2月 09 07:57:06.515,77.212,0
2月 09 07:57:06.571,77.107,2
2月 09 07:57:06.625,77.220,3
2月 09 07:57:06.681,77.322,0
2月 09 07:57:06.740,77.674,0
2月 09 07:57:06.794,77.880,0
2月 09 07:57:06.848,77.941,0
2月 09 07:57:06.903,78.224,0
2月 09 07:57:06.957,78.403,0
2月 09 07:57:07.013,78.559,0
2月 09 07:57:07.066,78.802,0
2月 09 07:57:07.120,78.993,0
2月 09 07:57:07.175,79.115,0
2月 09 07:57:07.227,79.161,0
2月 09 07:57:07.282,78.726,2
2月 09 07:57:07.334,77.201,1
2月 09 07:57:07.388,76.816,1
2月 09 07:57:07.439,76.734,1
2月 09 07:57:07.493,76.864,3
2月 09 07:57:07.548,77.031,0
2月 09 07:57:07.601,77.075,0
2月 09 07:57:07.655,76.976,2
2月 09 07:57:07.709,77.002,3
2月 09 07:57:07.763,77.389,0
2月 09 07:57:07.817,77.594,0
2月 09 07:57:07.870,77.715,0
2月 09 07:57:07.923,77.921,0
2月 09 07:57:07.979,78.117,0
2月 09 07:57:08.032,78.376,0
2月 09 07:57:08.086,78.589,0
2月 09 07:57:08.140,78.761,0
2月 09 07:57:08.195,78.869,0
2月 09 07:57:08.249,79.016,0
2月 09 07:57:08.304,78.941,2
2月 09 07:57:08.358,77.403,1
2月 09 07:57:08.414,76.771,1
2月 09 07:57:08.467,76.572,1
2月 09 07:57:08.521,76.472,1
2月 09 07:57:08.577,76.688,3
2月 09 07:57:08.634,76.883,0
2月 09 07:57:08.689,77.004,0
2月 09 07:57:08.736,77.018,0
2月 09 07:57:08.783,77.254,0
2月 09 07:57:08.827,77.453,0
2月 09 07:57:08.874,77.655,0
2月 09 07:57:08.921,77.950,0
2月 09 07:57:08.971,78.138,0
2月 09 07:57:09.017,78.433,0
2月 09 07:57:09.065,78.529,0
2月 09 07:57:09.113,78.703,0
2月 09 07:57:09.161,78.793,0
2月 09 07:57:09.212,78.983,0
2月 09 07:57:09.259,79.333,0
2月 09 07:57:09.308,79.551,0
2月 09 07:57:09.356,79.159,2
2月 09 07:57:09.409,78.243,1
2月 09 07:57:09.458,77.208,1
2月 09 07:57:09.507,77.101,1
